thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,278,Overall,Overall,25,10,25,0.0,-0.09653,0.415649,995,21,
1,279,Overall,Overall,25,14,25,0.5,1.080921,0.420119,1054,21,
1,280,Overall,Overall,25,16,25,1.0,1.617482,0.449189,1081,22,
1,281,Overall,Overall,25,15,25,1.0,1.215639,0.435076,1061,22,
1,282,Overall,Overall,25,17,25,1.0,0.911747,0.438497,1046,22,
1,283,Overall,Overall,25,15,25,-0.5,-0.475902,0.424845,976,21,
1,284,Overall,Overall,25,9,25,-2.0,-1.978435,0.439028,901,22,
1,285,Overall,Overall,25,13,25,-0.5,-0.561652,0.410537,972,21,
1,286,Overall,Overall,25,12,25,0.0,-0.427685,0.41452,979,21,
1,287,Overall,Overall,25,8,25,-2.0,-1.783758,0.45145,911,23,
1,288,Overall,Overall,25,10,25,-1.5,-0.969764,0.424054,952,21,
1,289,Overall,Overall,25,15,25,1.5,1.488246,0.431158,1074,22,
1,290,Overall,Overall,25,13,25,-0.5,-0.473314,0.408557,976,20,
1,291,Overall,Overall,25,13,25,1.0,0.983987,0.417645,1049,21,
1,292,Overall,Overall,25,11,25,-1.5,-1.059224,0.411653,947,21,
1,293,Overall,Overall,25,8,25,-0.5,-0.668953,0.442972,967,22,
1,294,Overall,Overall,25,4,25,-2.0,-3.006006,0.562923,850,28,
1,295,Overall,Overall,25,12,25,-0.5,-0.897606,0.411525,955,21,
1,296,Overall,Overall,25,18,25,2.0,1.972703,0.468545,1099,23,
1,297,Overall,Overall,25,8,25,-2.0,-1.651472,0.439939,917,22,
1,298,Overall,Overall,25,9,25,-1.0,-0.166428,0.426556,992,21,
1,299,Overall,Overall,25,11,25,-1.5,-0.311683,0.412499,984,21,
1,300,Overall,Overall,25,15,25,0.5,0.302269,0.417078,1015,21,
1,301,Overall,Overall,25,11,25,-0.5,0.633073,0.419822,1032,21,
1,302,Overall,Overall,25,10,25,-1.0,-1.25953,0.416387,937,21,
1,303,Overall,Overall,25,14,25,1.0,1.318375,0.425604,1066,21,
1,304,Overall,Overall,25,15,25,1.0,0.704489,0.426439,1035,21,
1,305,Overall,Overall,25,11,25,0.0,0.581604,0.419643,1029,21,
1,306,Overall,Overall,25,14,25,0.5,0.363712,0.412078,1018,21,
1,307,Overall,Overall,25,6,25,-2.0,-2.248963,0.491758,888,25,
1,308,Overall,Overall,25,14,25,0.0,0.582143,0.410437,1029,21,
1,309,Overall,Overall,25,17,25,1.5,0.931736,0.431768,1047,22,
1,310,Overall,Overall,25,6,25,-2.0,-2.355017,0.486682,882,24,
1,311,Overall,Overall,25,11,25,-0.5,-0.794919,0.412996,960,21,
1,312,Overall,Overall,25,9,25,-1.5,-1.431904,0.4249,928,21,
1,313,Overall,Overall,25,15,25,0.5,-0.157392,0.417336,992,21,
1,314,Overall,Overall,25,17,25,0.5,0.874912,0.441138,1044,22,
1,315,Overall,Overall,25,11,25,1.0,0.717435,0.419983,1036,21,
1,316,Overall,Overall,25,7,25,-2.0,-2.166396,0.475685,892,24,
1,317,Overall,Overall,25,13,25,0.0,0.333983,0.416581,1017,21,
1,318,Overall,Overall,25,10,25,-1.5,-1.547446,0.425899,923,21,
1,319,Overall,Overall,25,9,25,-1.5,-0.550063,0.426927,972,21,
1,320,Overall,Overall,25,15,25,1.0,0.931744,0.418566,1047,21,
1,321,Overall,Overall,25,7,25,-1.5,-2.158657,0.465834,892,23,
1,322,Overall,Overall,25,8,25,-2.0,-1.292532,0.447314,935,22,
1,323,Overall,Overall,25,13,25,1.0,1.259731,0.422739,1063,21,
1,324,Overall,Overall,25,14,25,0.0,0.481332,0.411396,1024,21,
1,325,Overall,Overall,25,14,25,0.0,-0.355187,0.41037,982,21,
1,326,Overall,Overall,25,13,25,0.5,0.458814,0.404356,1023,20,
1,327,Overall,Overall,25,11,25,-1.0,-0.944885,0.411603,953,21,
1,328,Overall,Overall,25,11,25,-2.0,-1.184085,0.433747,941,22,
1,329,Overall,Overall,25,15,25,2.0,1.771735,0.42991,1089,21,
1,330,Overall,Overall,25,14,25,1.5,0.63349,0.409848,1032,20,
1,331,Overall,Overall,25,14,25,1.5,1.274381,0.43207,1064,22,
1,332,Overall,Overall,25,18,25,2.0,1.946104,0.462209,1097,23,
1,333,Overall,Overall,25,15,25,1.5,1.352907,0.439133,1068,22,
1,334,Overall,Overall,25,10,25,-1.0,-0.998512,0.4247,950,21,
1,335,Overall,Overall,25,7,25,-1.5,-2.123494,0.463099,894,23,
1,336,Overall,Overall,25,8,25,-2.0,-2.047834,0.449302,898,22,
1,337,Overall,Overall,25,15,25,2.0,1.260129,0.433589,1063,22,
1,338,Overall,Overall,25,12,25,0.5,-0.174332,0.406986,991,20,
1,339,Overall,Overall,25,14,25,-1.5,-0.08876,0.416618,996,21,
1,340,Overall,Overall,25,12,25,0.0,-0.062784,0.406442,997,20,
1,341,Overall,Overall,25,13,25,1.0,0.623767,0.408108,1031,20,
1,342,Overall,Overall,25,14,25,1.0,0.482346,0.411925,1024,21,
1,343,Overall,Overall,25,13,25,-0.5,0.03021,0.404026,1002,20,
1,344,Overall,Overall,25,18,25,2.0,2.222678,0.475278,1111,24,
1,345,Overall,Overall,25,11,25,-0.5,-1.415295,0.423578,929,21,
1,346,Overall,Overall,25,14,25,1.0,0.976797,0.422689,1049,21,
1,347,Overall,Overall,25,17,25,1.5,1.49735,0.443177,1075,22,
1,348,Overall,Overall,25,10,25,-0.5,-0.577539,0.422801,971,21,
